x_cm,y_cm,z_cm,kineticEnergy_GeV
-17.1135,0.4263,349.9000,4.2225
-14.1407,0.0837,349.9000,4.2213
-15.4728,-0.4464,349.9000,4.2163
-15.3912,1.7455,349.9000,4.2233
-16.0125,0.7579,349.9000,4.2222
-15.1903,3.3427,349.9000,4.2249
-12.4300,-2.8660,349.9000,4.2196
-12.7013,0.4339,349.9000,4.2174
-14.5678,-0.8377,349.9000,4.2217
-14.3036,-2.8973,349.9000,4.2233
-16.5661,-0.4823,349.9000,4.2203
-15.0677,-0.6855,349.9000,4.2224
-14.2667,-1.9065,349.9000,4.2230
-15.1508,0.3529,349.9000,4.2255
-14.4061,0.1210,349.9000,4.2203
-14.3487,1.2841,349.9000,4.2239
-14.2365,0.3041,349.9000,4.2251
-14.7874,-1.1333,349.9000,4.2222
-15.5373,1.3481,349.9000,4.2212
-14.9422,-0.1119,349.9000,4.2192
-14.2623,-0.8761,349.9000,4.2251
-13.9994,0.0368,349.9000,4.2177
-14.7320,0.4699,349.9000,4.2258
-14.5079,0.6114,349.9000,4.2252
-13.8741,0.0488,349.9000,4.2070
-14.3630,1.9582,349.9000,4.2136
-14.7578,0.4837,349.9000,4.2234
-15.4627,1.9807,349.9000,4.2248
-14.8478,-0.2769,349.9000,4.2217
-15.7577,0.2868,349.9000,4.2218
-13.3352,-0.7606,349.9000,4.2217
-15.2967,0.3725,349.9000,4.2151
-15.6750,0.3037,349.9000,4.2257
-16.4012,0.6393,349.9000,4.2262
-16.2571,-0.6466,349.9000,4.2246
-16.7761,0.5487,349.9000,4.2236
-15.6452,-0.6792,349.9000,4.2262
-15.9606,0.3389,349.9000,4.2200
-15.1070,0.4765,349.9000,4.2240
-15.1868,0.8705,349.9000,4.2237
-14.8443,-0.2156,349.9000,4.2244
-14.4960,-1.2758,349.9000,4.2183
-15.6247,0.5835,349.9000,4.2250
-14.2907,0.9100,349.9000,4.2226
-15.7362,-1.7872,349.9000,4.2254
-14.4908,0.0439,349.9000,4.2228
-13.0247,-1.0852,349.9000,4.2204
-16.3751,-1.6412,349.9000,4.2224
-16.8606,0.1624,349.9000,4.2256
-14.8093,-0.2756,349.9000,4.2179
-12.4925,-1.8242,349.9000,4.2223
-12.8838,-0.1962,349.9000,4.2206
-14.4314,0.7877,349.9000,4.2221
-13.7790,1.4871,349.9000,4.2243
-14.4255,-0.5434,349.9000,4.2257
-13.7534,1.1774,349.9000,4.2173
-13.8567,-1.3055,349.9000,4.2241
-15.6026,-0.5888,349.9000,4.2253
-13.5083,-1.9552,349.9000,4.2184
-15.8287,0.4545,349.9000,4.2231
-13.5625,0.3386,349.9000,4.2212
-14.7262,-1.0638,349.9000,4.2252
-14.9679,-0.9268,349.9000,4.2232
-15.2689,-0.3476,349.9000,4.2251
-15.5561,-1.5946,349.9000,4.2250
-15.6939,-0.0336,349.9000,4.2258
-13.9214,-0.4811,349.9000,4.2234
-15.0849,-0.4799,349.9000,4.2234
-14.9019,0.1222,349.9000,4.2256
-13.9743,-0.0562,349.9000,4.2240
-15.5489,-0.1094,349.9000,4.2228
-16.4739,-0.8018,349.9000,4.2225
-12.9098,-1.6624,349.9000,4.2260
-17.6356,-1.0009,349.9000,4.2262
-14.6875,0.2772,349.9000,4.2165
-15.6171,0.3113,349.9000,4.2256
-15.2442,-1.5839,349.9000,4.2238
-14.0465,1.8522,349.9000,4.2230
-13.9226,-0.7528,349.9000,4.2264
-16.5210,1.0034,349.9000,4.2140
-15.7945,0.4560,349.9000,4.2243
-15.5740,-0.4214,349.9000,4.2241
-17.9760,1.2284,349.9000,4.2269
-15.1332,0.2380,349.9000,4.2222
-14.0752,1.0456,349.9000,4.2270
-15.7089,0.1368,349.9000,4.2246
-14.4761,0.3418,349.9000,4.2257
-14.9945,0.1214,349.9000,4.2224
-15.4495,-0.5380,349.9000,4.2228
-15.1376,-0.2568,349.9000,4.2080
-16.5623,0.8376,349.9000,4.2242
-10.4853,-4.7940,349.9000,4.1963
-16.5243,0.0593,349.9000,4.2243
-12.7360,-1.3181,349.9000,4.2223
-14.0006,1.2534,349.9000,4.2241
-14.7211,1.6741,349.9000,4.2241
-13.3738,0.0142,349.9000,4.2227
-14.6722,-2.2444,349.9000,4.2238
-15.0557,1.1331,349.9000,4.2223
-13.7990,-0.4014,349.9000,4.2256
-14.7939,-0.6376,349.9000,4.2254
-14.3256,1.0259,349.9000,4.2239
-15.4735,1.0033,349.9000,4.2262
-14.8640,-0.3786,349.9000,4.2205
-16.6670,-0.6811,349.9000,4.2142
-14.2804,0.6871,349.9000,4.2260
-15.1451,1.0867,349.9000,4.2229
-14.5558,0.0775,349.9000,4.2263
-14.0470,-1.0003,349.9000,4.2235
-16.1259,1.1973,349.9000,4.2247
-14.2807,0.4620,349.9000,4.2245
-15.0356,0.8006,349.9000,4.2257
-15.0641,-0.2840,349.9000,4.2227
-14.5465,0.1968,349.9000,4.2227
-15.2358,0.1536,349.9000,4.2209
-13.4882,-1.9545,349.9000,4.2258
-15.7023,-1.5150,349.9000,4.2238
-12.5741,-0.3542,349.9000,4.2241
-14.2119,-0.6705,349.9000,4.2246
-12.9852,-0.1527,349.9000,4.2263
-17.1857,0.7435,349.9000,4.2214
-16.4590,-0.8783,349.9000,4.2168
-14.5772,-0.6624,349.9000,4.2268
-21.8622,-2.0691,349.9000,4.1828
-6.5148,-0.6760,349.9000,4.2200
-15.8257,-1.7283,349.9000,4.2120
-15.4607,-0.2142,349.9000,4.2228
-13.3250,0.5238,349.9000,4.2233
-17.2342,1.2871,349.9000,4.2233
-14.3179,0.3910,349.9000,4.2243
-15.6752,-0.8261,349.9000,4.2259
-15.4089,-1.0590,349.9000,4.2253
-15.0007,-0.1535,349.9000,4.2242
-17.3557,0.7865,349.9000,4.2269
-16.6540,0.3836,349.9000,4.2230
-15.0919,0.0863,349.9000,4.2020
-13.5260,-2.3934,349.9000,4.2233
-13.7294,1.5671,349.9000,4.2229
-13.3909,2.3931,349.9000,4.2177
-13.7880,-1.0197,349.9000,4.2220
-14.2245,0.8535,349.9000,4.2241
-14.2849,0.3134,349.9000,4.2236
-13.6529,-1.6300,349.9000,4.2250
-15.1369,1.7214,349.9000,4.2246
-14.9233,0.7060,349.9000,4.2244
-15.2612,0.0356,349.9000,4.2205
-15.1890,-0.2177,349.9000,4.2232
-11.5971,-4.7736,349.9000,4.2207
-15.6933,0.6753,349.9000,4.2189
-14.7414,0.2737,349.9000,4.2235
-14.8547,-0.3628,349.9000,4.2239
-14.5033,-1.1339,349.9000,4.2251
-14.0767,0.0511,349.9000,4.2227
-14.9304,-0.0197,349.9000,4.2179
-15.1036,-0.6731,349.9000,4.2061
-14.7581,0.0979,349.9000,4.2165
-13.4726,-0.1940,349.9000,4.2224
-14.4125,0.5421,349.9000,4.2210
-13.5531,0.1305,349.9000,4.2164
-15.1503,1.9289,349.9000,4.2246
-15.6032,-1.3604,349.9000,4.2233
-14.2446,-1.7126,349.9000,4.2242
-14.2673,-0.0699,349.9000,4.2237
-11.3671,-1.6990,349.9000,4.1991
-14.1279,-0.3752,349.9000,4.2260
-13.6329,1.0701,349.9000,4.2192
-15.9443,-0.7731,349.9000,4.2202
-15.1236,0.6602,349.9000,4.2261
-14.3776,0.8759,349.9000,4.2231
-15.1589,0.3731,349.9000,4.2254
-15.5107,0.9966,349.9000,4.2235
-15.3490,3.1482,349.9000,4.2157
-14.5239,-0.6902,349.9000,4.2081
-14.0390,-0.2047,349.9000,4.2236
-16.1097,1.7702,349.9000,4.2241
-16.2465,-0.2639,349.9000,4.2264
-17.7248,2.9819,349.9000,4.2185
-16.2408,0.9232,349.9000,4.2251
-15.0435,0.7148,349.9000,4.2170
-14.6585,-0.9409,349.9000,4.2251
-12.5703,0.4496,349.9000,4.2237
-15.7969,0.3045,349.9000,4.2174
-13.7473,-1.5977,349.9000,4.2184
-15.3873,3.1456,349.9000,4.2182
-14.5728,-0.4712,349.9000,4.2252
-13.0763,0.1771,349.9000,4.2237
-16.0076,0.0311,349.9000,4.2203
-15.9234,-0.0179,349.9000,4.2207
-23.0445,-0.3370,349.9000,4.2171
-14.3551,0.8077,349.9000,4.2229
-15.8236,-1.2942,349.9000,4.2247
-15.1878,0.0127,349.9000,4.2248
-15.2754,-0.6167,349.9000,4.2245
-14.6353,0.4171,349.9000,4.2254
-14.1986,-0.0161,349.9000,4.2185
-14.7027,-2.0935,349.9000,4.2199
-13.2064,1.2649,349.9000,4.2268
-14.5049,-1.2888,349.9000,4.2256
-14.7887,-0.2793,349.9000,4.2255
-15.3830,0.2863,349.9000,4.2251
-13.5128,-1.6157,349.9000,4.2148
-14.7571,1.7153,349.9000,4.2197
-15.8049,0.2191,349.9000,4.2260
-14.1239,0.1772,349.9000,4.2253
-16.9421,-1.3218,349.9000,4.2166
-14.8113,0.5446,349.9000,4.2246
-15.6531,-0.8511,349.9000,4.2260
-13.8525,-1.8167,349.9000,4.2143
-14.8034,-0.5593,349.9000,4.2199
-14.9440,-1.0768,349.9000,4.2220
-14.2320,-0.4781,349.9000,4.2210
-13.0503,0.3133,349.9000,4.2247
-15.4741,0.1102,349.9000,4.2194
-13.5672,0.5408,349.9000,4.2250
-13.5042,-0.5306,349.9000,4.2233
-15.8420,-0.6015,349.9000,4.2235
-13.1289,-1.2161,349.9000,4.2263
-13.8032,0.1706,349.9000,4.2235
-12.4811,1.7049,349.9000,4.2252
-13.9583,-0.4374,349.9000,4.2212
-13.5111,-0.0444,349.9000,4.2229
-14.3979,2.0105,349.9000,4.2242
-15.0141,-1.5469,349.9000,4.2241
-13.6528,-0.9562,349.9000,4.2249
-14.0050,0.1429,349.9000,4.2244
-15.6307,1.4822,349.9000,4.2121
-13.7762,-1.4697,349.9000,4.2244
-13.2772,-0.3226,349.9000,4.2231
-15.0988,1.2872,349.9000,4.2249
-19.0773,2.1383,349.9000,4.2241
-13.3764,0.0582,349.9000,4.2244
-13.8298,0.8793,349.9000,4.2231
-14.0170,0.3510,349.9000,4.2248
-13.4255,-1.0342,349.9000,4.2232
-15.7574,0.6489,349.9000,4.2257
-16.4286,0.0117,349.9000,4.2211
-14.2307,-1.1916,349.9000,4.2249
-14.7706,-0.9594,349.9000,4.2238
-14.4257,-0.4104,349.9000,4.2240
-14.9784,-0.6362,349.9000,4.2199
-15.0908,1.1146,349.9000,4.2257
-16.4225,0.7629,349.9000,4.2243
-14.0361,1.1180,349.9000,4.2230
-15.0594,-1.2005,349.9000,4.2271
-13.1255,0.8553,349.9000,4.2216
-14.3475,0.2160,349.9000,4.2254
-15.2083,1.2054,349.9000,4.2120
-19.4106,6.0138,349.9000,4.2211
-14.1367,0.4014,349.9000,4.2250
-15.7291,0.8251,349.9000,4.2257
-15.5329,0.2607,349.9000,4.2183
-14.3577,1.2031,349.9000,4.2171
-13.8980,-1.2730,349.9000,4.2255
-15.3853,-1.5615,349.9000,4.2200
-12.7917,0.0152,349.9000,4.2262
-14.9272,-0.4325,349.9000,4.2212
-14.8643,1.4770,349.9000,4.2247
-17.7921,0.4634,349.9000,4.2231
-15.2805,-0.4080,349.9000,4.2262
-14.0944,2.2083,349.9000,4.2233
-13.4303,0.8842,349.9000,4.2261
-14.7827,-0.9916,349.9000,4.2213
-12.4298,-1.5701,349.9000,4.2236
-15.6342,0.7381,349.9000,4.2258
-14.5237,-2.0549,349.9000,4.2247
-14.6112,-0.1351,349.9000,4.2256
-15.1395,1.3373,349.9000,4.2259
-13.6564,0.1822,349.9000,4.2239
-15.3069,-0.5961,349.9000,4.2184
-13.5866,-0.6932,349.9000,4.2252
-13.2089,-2.7425,349.9000,4.2206
-19.1306,-1.8209,349.9000,4.2174
-15.3616,-0.3080,349.9000,4.2233
-13.7701,-0.0646,349.9000,4.2242
-14.7389,-0.8805,349.9000,4.2231
-15.2798,1.3675,349.9000,4.2200
-13.5550,0.2403,349.9000,4.2240
-14.1148,-0.7946,349.9000,4.2257
-16.2128,-0.5066,349.9000,4.2228
-14.8257,0.2940,349.9000,4.2207
-13.2285,-0.9113,349.9000,4.2229
-14.5346,-0.0815,349.9000,4.2005
-13.5506,0.0340,349.9000,4.2234
-15.4852,1.3164,349.9000,4.2237
-22.9045,-12.2225,349.9000,4.1210
-15.2453,0.6830,349.9000,4.2250
-14.5093,0.4666,349.9000,4.2258
-14.0672,1.1948,349.9000,4.2224
-14.3367,-0.3468,349.9000,4.2234
-14.5418,0.3915,349.9000,4.2252
-13.7761,-2.2680,349.9000,4.2254
-15.3802,1.3503,349.9000,4.2245
-13.2438,-1.4065,349.9000,4.2218
-14.1050,-0.4542,349.9000,4.2266
-14.0272,-1.1608,349.9000,4.2076
3.7032,-10.4068,349.9000,3.9843
-14.6521,0.0039,349.9000,4.2248
-15.3938,-1.4176,349.9000,4.2235
-14.5254,-0.8367,349.9000,4.2256
-13.7316,0.4336,349.9000,4.2252
-13.1179,0.5677,349.9000,4.2243
-13.2334,4.9597,349.9000,4.2222
-15.8323,0.1392,349.9000,4.2234
-14.9217,-0.5917,349.9000,4.2254
-13.7918,1.4482,349.9000,4.2232
-13.7472,0.1532,349.9000,4.2202
-13.8119,-1.2367,349.9000,4.2249
-15.7524,-0.5382,349.9000,4.2222
-14.2668,1.1856,349.9000,4.2245
-15.6210,-0.9079,349.9000,4.2248
-14.2804,0.2751,349.9000,4.2238
-14.1190,-0.7503,349.9000,4.2240
-15.1854,-0.1140,349.9000,4.2247
-15.3518,0.0014,349.9000,4.2233
-15.1530,0.4843,349.9000,4.2261
-15.0888,0.6892,349.9000,4.2251
-14.6813,-0.1395,349.9000,4.2161
-14.7218,0.1940,349.9000,4.2180
-14.0065,0.4394,349.9000,4.2235
-12.7980,-0.2039,349.9000,4.2210
-15.1951,1.3989,349.9000,4.2199
-14.1172,-0.2506,349.9000,4.2202
-13.8659,-0.8424,349.9000,4.2187
-15.0715,0.2720,349.9000,4.2180
-15.0565,0.7910,349.9000,4.2233
-14.9237,1.6479,349.9000,4.2247
-15.2019,-0.2452,349.9000,4.2251
-15.7774,0.2457,349.9000,4.2235
-15.2026,-0.0442,349.9000,4.2230
-15.2251,-0.6165,349.9000,4.2241
-18.8080,0.3201,349.9000,4.2240
-15.1115,0.9095,349.9000,4.2240
-14.2024,0.7140,349.9000,4.2225
-13.9339,-1.5365,349.9000,4.2247
-15.3216,-0.3998,349.9000,4.2232
-15.2882,-0.6736,349.9000,4.2091
-14.7307,-0.3493,349.9000,4.2234
-15.6667,-0.2222,349.9000,4.2224
-14.0988,-1.6408,349.9000,4.2243
-13.4226,1.8991,349.9000,4.2199
-16.0907,-2.9540,349.9000,4.2243
-15.1489,1.8181,349.9000,4.2226
-13.7845,0.5709,349.9000,4.2186
-16.2698,0.3576,349.9000,4.2194
-13.2226,-2.4942,349.9000,4.2229
-17.5314,0.1592,349.9000,4.2125
-14.4794,-0.7155,349.9000,4.2244
-14.0014,2.0112,349.9000,4.2246
-13.7590,0.2971,349.9000,4.2234
-13.9128,0.3845,349.9000,4.2208
-16.9214,-1.1571,349.9000,4.2255
-15.9681,1.2844,349.9000,4.2190
-13.0541,-0.2371,349.9000,4.2090
-14.3553,-1.3625,349.9000,4.2238
-13.4566,-0.3794,349.9000,4.2244
-14.3144,-1.4781,349.9000,4.2253
-14.5146,-1.8582,349.9000,4.2270
-14.9087,1.2735,349.9000,4.2232
-15.7194,-0.6128,349.9000,4.2260
-14.4263,-1.3565,349.9000,4.2238
-15.2892,-1.0531,349.9000,4.2220
-12.6264,-0.6789,349.9000,4.2223
-15.7973,0.2875,349.9000,4.2227
-16.0155,0.4534,349.9000,4.2233
-13.0316,-1.9404,349.9000,4.2161
-15.2308,-0.8371,349.9000,4.2254
-13.5204,-0.3715,349.9000,4.2192
-15.6648,1.1641,349.9000,4.2236
-13.6137,-0.2874,349.9000,4.2156
-15.6044,0.8270,349.9000,4.2251
-13.6908,0.0047,349.9000,4.2241
-14.5060,-0.4906,349.9000,4.2233
-14.6758,-0.3071,349.9000,4.2253
-14.6649,-1.1709,349.9000,4.2218
-15.1001,-2.0148,349.9000,4.2173
-13.0324,1.6052,349.9000,4.2139
-15.4779,0.1328,349.9000,4.2213
-13.9783,-0.9133,349.9000,4.2254
-15.4856,-1.5845,349.9000,4.2198
-15.7851,-0.1510,349.9000,4.2249
-15.7619,0.3588,349.9000,4.2220
-14.7053,0.5622,349.9000,4.2260
-13.9136,2.4109,349.9000,4.2250
-16.6002,0.1780,349.9000,4.2253
-13.9864,-0.6932,349.9000,4.2232
-14.9230,-0.7271,349.9000,4.2233
-14.6497,-0.3183,349.9000,4.2036
-14.7948,-0.2481,349.9000,4.2247
-15.5838,-0.3776,349.9000,4.2080
-14.0017,0.5100,349.9000,4.2255
-16.5560,0.4697,349.9000,4.2234
-16.5208,-0.2073,349.9000,4.2221
-12.3628,-0.4073,349.9000,4.2228
-14.3838,-0.5674,349.9000,4.2256
-16.5687,-1.1643,349.9000,4.2232
-15.7265,-0.9432,349.9000,4.2067
-14.3346,0.3416,349.9000,4.2207
-14.7149,0.1459,349.9000,4.2265
-16.2135,0.7756,349.9000,4.2224
-13.5846,0.1404,349.9000,4.2251
-15.9779,-0.6144,349.9000,4.2228
-21.6360,-0.6158,349.9000,4.2236
-14.0653,0.5898,349.9000,4.2231
-5.2851,-9.0496,349.9000,4.1204
-16.1919,1.0480,349.9000,4.2169
-14.4732,-0.3874,349.9000,4.2238
-14.1676,-0.3089,349.9000,4.2240
-13.5523,-0.3991,349.9000,4.2186
-16.0218,0.5966,349.9000,4.2188
-16.3555,-1.2601,349.9000,4.2215
-15.8920,-1.3022,349.9000,4.2261
-13.2788,0.1305,349.9000,4.2233
-15.4638,1.2505,349.9000,4.2269
-15.1218,2.0557,349.9000,4.2235
-15.1343,-0.4587,349.9000,4.2248
-12.8890,1.0369,349.9000,4.2259
-14.5512,-0.8570,349.9000,4.2211
-15.7535,1.3181,349.9000,4.2276
-13.4100,-0.8352,349.9000,4.2255
-15.3761,1.2376,349.9000,4.2265
-16.3510,0.0225,349.9000,4.2181
-16.3790,1.5858,349.9000,4.2232
-15.8385,1.4309,349.9000,4.2260
-16.0953,0.2555,349.9000,4.2207
-13.8858,0.1972,349.9000,4.2178
-15.8357,0.2819,349.9000,4.2201
-12.6722,-1.6826,349.9000,4.2260
-16.7233,1.0056,349.9000,4.2256
-16.0084,-0.7601,349.9000,4.2253
-13.9200,0.6885,349.9000,4.2237
-14.5338,-0.0322,349.9000,4.2253
-15.7186,0.0203,349.9000,4.2260
-13.3658,0.1866,349.9000,4.2259
-12.9563,0.0901,349.9000,4.2265
-13.0868,1.9786,349.9000,4.2234
-15.7392,-1.0719,349.9000,4.2258
-14.8386,-0.7963,349.9000,4.2234
-16.2405,0.8426,349.9000,4.2259
-14.0679,-1.8226,349.9000,4.2269
-16.6302,0.2063,349.9000,4.2252
-14.2692,-1.2944,349.9000,4.2223
-16.1009,-0.2426,349.9000,4.2249
-15.0646,0.3737,349.9000,4.2221
-13.6039,1.0994,349.9000,4.2214
-15.2306,-2.0465,349.9000,4.2247
-15.5415,1.3391,349.9000,4.2249
-15.0141,-1.4325,349.9000,4.2257
-16.5866,-1.2189,349.9000,4.2230
-15.9428,-0.6535,349.9000,4.2253
-15.0076,-0.1242,349.9000,4.2219
-15.5931,-0.3050,349.9000,4.2218
-15.0402,0.5876,349.9000,4.2151
-14.6900,0.1564,349.9000,4.2246
-15.2948,1.7739,349.9000,4.2233
-14.1626,-1.1728,349.9000,4.2139
-15.1792,-0.8836,349.9000,4.2247
-13.1287,-0.5471,349.9000,4.2237
-13.6586,-1.3832,349.9000,4.2155
-14.1722,1.5731,349.9000,4.2250
-13.7424,1.3408,349.9000,4.2243
-14.1157,-0.2105,349.9000,4.2248
-14.3293,0.2702,349.9000,4.2235
-15.4257,-1.7355,349.9000,4.2260
-15.4972,-0.4238,349.9000,4.2237
-14.5664,-0.9608,349.9000,4.2212
-15.0487,0.5584,349.9000,4.2215
-15.3610,-1.0683,349.9000,4.2219
-12.0207,3.8191,349.9000,4.2145
-15.2541,-0.7628,349.9000,4.2210
-13.9534,-0.5572,349.9000,4.2239
-13.9446,0.7432,349.9000,4.2249
-15.6531,-1.0014,349.9000,4.2254
-14.3186,-1.0974,349.9000,4.2251
-14.6014,1.2060,349.9000,4.2217
-13.6667,0.0142,349.9000,4.2184
-13.6379,-0.0622,349.9000,4.2247
-14.0533,0.5204,349.9000,4.2139
-14.1106,-1.5309,349.9000,4.2236
-16.6085,-0.0696,349.9000,4.2204
-14.0427,-0.5016,349.9000,4.2202
-15.7128,0.3934,349.9000,4.2164
-15.4013,-0.6375,349.9000,4.2226
-15.2112,-0.7347,349.9000,4.2239
-13.1335,0.4892,349.9000,4.2218
-15.8392,-1.8746,349.9000,4.2256
-14.1356,-1.2569,349.9000,4.2258
-16.1879,1.0905,349.9000,4.2178
-13.4291,0.4843,349.9000,4.2269
-14.0087,-0.7636,349.9000,4.2239
-15.7542,0.8360,349.9000,4.2220
-14.1715,1.0519,349.9000,4.2221
-16.0716,-2.1353,349.9000,4.2239
-13.2913,-1.1066,349.9000,4.2229
-16.0480,-1.5054,349.9000,4.2152
-12.2628,0.1107,349.9000,4.2199
-15.5515,-2.2150,349.9000,4.2235
-13.2875,2.4282,349.9000,4.2255
-14.3737,0.3128,349.9000,4.2234
-14.4393,-0.2345,349.9000,4.2240
-14.1146,-0.4914,349.9000,4.2114
-14.3099,0.9323,349.9000,4.2243
-13.9878,0.8961,349.9000,4.2063
-12.5291,-0.6337,349.9000,4.2257
-14.9745,0.1468,349.9000,4.2237
-14.3684,0.9192,349.9000,4.2253
-15.3801,0.8499,349.9000,4.2240
-15.1656,2.2023,349.9000,4.2209
-12.9219,0.2884,349.9000,4.2238
-13.0745,0.4976,349.9000,4.2210
-13.9790,0.2048,349.9000,4.2242
-12.8849,0.8388,349.9000,4.2257
-15.0999,-3.3551,349.9000,4.2216
-15.0163,-0.7741,349.9000,4.2129
-14.5805,-1.0735,349.9000,4.2238
-15.2628,-0.1788,349.9000,4.2257
-14.9089,2.2763,349.9000,4.2235
-15.2715,-0.1260,349.9000,4.2208
-15.2231,1.2205,349.9000,4.2216
-14.5936,1.3772,349.9000,4.2218
-13.9548,0.1625,349.9000,4.2252
-14.2513,-0.2728,349.9000,4.2190
-14.1136,1.0620,349.9000,4.2237
-14.6378,-1.4091,349.9000,4.2249
-15.8792,-0.7688,349.9000,4.2217
-14.0052,0.4042,349.9000,4.2262
-12.2864,0.9780,349.9000,4.2256
-14.4808,-0.8057,349.9000,4.2231
-12.7559,-0.6483,349.9000,4.2237
-13.8397,-0.7752,349.9000,4.2253
-16.5807,-0.3543,349.9000,4.2258
-15.9677,0.3449,349.9000,4.2221
-15.2440,-0.5892,349.9000,4.2250
-15.6407,-0.2555,349.9000,4.2225
-13.0238,1.5879,349.9000,4.2244
-15.6860,-0.1792,349.9000,4.2217
-13.6777,-0.0425,349.9000,4.2126
-13.9846,-0.0181,349.9000,4.2258
-13.6500,-0.5461,349.9000,4.2270
-12.4784,-2.8421,349.9000,4.2234
-13.2023,-0.8386,349.9000,4.2253
-14.0441,3.4250,349.9000,4.2228
-15.4347,-0.2538,349.9000,4.2261
-15.0146,-0.5209,349.9000,4.2251
-16.3101,0.1415,349.9000,4.2248
-14.7412,-2.1200,349.9000,4.2227
-14.9661,0.0337,349.9000,4.2242
-14.3077,-0.3619,349.9000,4.2232
-12.9941,0.2823,349.9000,4.2188
-14.9459,0.0032,349.9000,4.2213
-15.3086,0.1625,349.9000,4.2263
-17.2887,1.1621,349.9000,4.2257
-13.4920,0.3514,349.9000,4.2247
-15.6871,0.5665,349.9000,4.2239
-13.7683,-0.0895,349.9000,4.2151
-14.6069,-1.6679,349.9000,4.2249
-16.5155,-1.0771,349.9000,4.2203
-14.7026,-0.0120,349.9000,4.2244
-15.8909,1.0152,349.9000,4.2221
-15.6069,0.2829,349.9000,4.2257
-14.5836,-0.4512,349.9000,4.2241
-14.6241,1.2233,349.9000,4.2214
-13.7801,-0.4429,349.9000,4.2231
-14.5861,1.1948,349.9000,4.2237
-14.0283,-0.6296,349.9000,4.2220
-14.2679,0.3289,349.9000,4.2166
-15.8505,-0.8488,349.9000,4.2228
-14.3319,-0.7197,349.9000,4.2218
-14.0543,0.5790,349.9000,4.2184
-13.9611,0.2548,349.9000,4.2015
-15.6234,-0.6416,349.9000,4.2215
-14.2280,0.6103,349.9000,4.2246
-13.1791,0.7144,349.9000,4.2185
-14.3928,-0.4308,349.9000,4.2212
-15.3049,-0.7274,349.9000,4.2179
-12.3556,-4.7360,349.9000,4.2251
-14.2860,-0.3732,349.9000,4.2217
-16.8523,-1.3471,349.9000,4.2260
-15.4036,0.3225,349.9000,4.2254
-12.2496,-0.9367,349.9000,4.2218
-15.5863,-0.4162,349.9000,4.2244
-13.6145,0.5810,349.9000,4.2223
-16.0477,-2.0688,349.9000,4.2190
-13.9371,0.7333,349.9000,4.2236
-15.3709,0.2666,349.9000,4.2249
-13.7058,-1.1590,349.9000,4.2261
-14.7852,1.2613,349.9000,4.2242
-14.6513,-0.0691,349.9000,4.2247
-14.1547,0.0362,349.9000,4.2242
-14.8304,-0.1966,349.9000,4.2173
-14.1299,0.8474,349.9000,4.2238
-14.0673,-0.2700,349.9000,4.2256
-13.5809,-0.8418,349.9000,4.2165
-15.0970,0.1481,349.9000,4.2193
-13.4878,1.2171,349.9000,4.2247
-16.8314,-0.8271,349.9000,4.2252
-13.4614,-0.3506,349.9000,4.2238
-16.5043,1.4617,349.9000,4.2216
-13.2296,0.0965,349.9000,4.2250
-15.9381,-0.4956,349.9000,4.2118
-14.7113,-1.5623,349.9000,4.2191
-13.9776,-1.2955,349.9000,4.2254
-15.0163,1.8924,349.9000,4.2245
-15.8891,-0.5084,349.9000,4.2248
-14.8072,1.5188,349.9000,4.2210
-14.6397,1.3530,349.9000,4.2245
-13.8228,-0.3192,349.9000,4.2246
-15.1445,-1.4245,349.9000,4.2227
-13.6511,-2.6295,349.9000,4.2245
-16.7787,-0.5923,349.9000,4.2213
-14.0986,1.3361,349.9000,4.2225
-15.4081,0.1538,349.9000,4.2109
-14.8185,0.4192,349.9000,4.2261
-13.6956,-1.5513,349.9000,4.2130
-14.0047,-0.7655,349.9000,4.2260
-16.2504,-0.2561,349.9000,4.2231
-14.0885,1.3044,349.9000,4.1876
-14.9008,0.0703,349.9000,4.2241
-14.7870,-2.0367,349.9000,4.2248
-16.7670,0.1083,349.9000,4.2234
-13.7201,-1.1781,349.9000,4.2249
-14.2757,-1.0326,349.9000,4.2217
-13.6749,2.3187,349.9000,4.2244
-15.0182,0.5312,349.9000,4.2201
-13.8030,0.9921,349.9000,4.2223
-15.4953,-1.1168,349.9000,4.2243
-14.1368,1.3309,349.9000,4.2256
-8.8764,-0.4511,349.9000,4.2136
-14.5513,-1.6046,349.9000,4.2230
-14.7825,1.8934,349.9000,4.2246
-17.5108,3.2182,349.9000,4.2210
-14.6732,-1.3525,349.9000,4.2213
-14.4674,-1.5826,349.9000,4.2210
-14.9768,0.8931,349.9000,4.2132
-18.6860,-2.4236,349.9000,4.2239
-15.8145,1.4131,349.9000,4.2165
-15.4558,1.0171,349.9000,4.2236
-14.3581,-0.4103,349.9000,4.2217
-14.6001,-1.5599,349.9000,4.2258
-15.5744,1.0200,349.9000,4.2269
-14.7859,-1.8550,349.9000,4.2255
-12.5874,2.0740,349.9000,4.2241
-15.7306,0.8802,349.9000,4.2226
-14.5715,0.7742,349.9000,4.2261
-14.7387,-1.2809,349.9000,4.2236
-14.1407,-0.1624,349.9000,4.2254
-13.0603,1.7590,349.9000,4.2265
-15.5220,2.0327,349.9000,4.2250
-14.1399,0.5187,349.9000,4.2224
-14.2387,0.5182,349.9000,4.2189
