x_cm,y_cm,z_cm,kineticEnergy_GeV
-15.3166,-0.0995,349.9000,4.1736
-15.2920,0.8591,349.9000,4.2043
-16.5754,0.5032,349.9000,4.1987
-15.9357,-0.1861,349.9000,4.2035
-15.1264,0.6781,349.9000,4.2007
-16.2881,1.5174,349.9000,4.2044
-17.1459,0.2853,349.9000,4.2054
-15.0591,0.1583,349.9000,4.2040
-16.4225,0.8207,349.9000,4.1882
-14.7443,-0.5662,349.9000,4.2063
-12.7466,0.6582,349.9000,4.2020
-13.5536,1.1461,349.9000,4.2078
-15.8464,-0.2439,349.9000,4.2061
-16.1598,1.5916,349.9000,4.2025
-14.1677,0.9113,349.9000,4.2029
-15.2669,0.5660,349.9000,4.2069
-17.2092,-2.7250,349.9000,4.2009
-15.1596,-1.6785,349.9000,4.2009
-13.5612,1.2082,349.9000,4.2047
-15.1662,-1.0729,349.9000,4.1976
-16.8044,2.4171,349.9000,4.1954
-16.2134,-0.5212,349.9000,4.2056
-14.9120,0.3646,349.9000,4.2057
-12.9612,1.2196,349.9000,4.2047
-15.3434,1.2685,349.9000,4.1808
-13.3385,-0.4249,349.9000,4.2033
-14.8658,-1.0931,349.9000,4.1988
-16.7717,0.4817,349.9000,4.1979
-16.0362,-1.1223,349.9000,4.2079
-13.6788,-1.2523,349.9000,4.2006
-13.5186,2.7325,349.9000,4.1972
-13.4764,1.4691,349.9000,4.1901
-17.3546,0.9176,349.9000,4.1982
-15.3003,1.5442,349.9000,4.2005
-16.2276,2.6486,349.9000,4.1962
-12.3788,1.3903,349.9000,4.2009
-13.7043,0.0043,349.9000,4.2061
-13.8378,0.2939,349.9000,4.1978
-14.6387,0.8418,349.9000,4.2021
-14.1943,-0.6312,349.9000,4.2033
-15.8703,0.2411,349.9000,4.2052
-14.5481,2.2398,349.9000,4.2031
-14.9113,-0.3366,349.9000,4.2005
-14.0845,-0.6972,349.9000,4.1999
-13.1587,-0.1390,349.9000,4.2047
-15.8959,-0.6323,349.9000,4.2075
-14.7377,-0.1868,349.9000,4.2059
-13.8533,0.3834,349.9000,4.1990
-15.2735,0.2600,349.9000,4.1964
-13.9089,-0.8397,349.9000,4.2075
-14.8631,2.7219,349.9000,4.1904
-15.1768,1.1653,349.9000,4.1999
-13.9843,-1.1669,349.9000,4.2036
-14.3460,-0.7089,349.9000,4.2036
-15.7099,0.2931,349.9000,4.1996
-16.0139,0.2940,349.9000,4.1984
-14.3903,-0.3753,349.9000,4.1915
-15.5975,-0.6578,349.9000,4.2061
-14.1546,-0.9792,349.9000,4.2047
-13.9065,-0.6994,349.9000,4.2042
-14.8382,0.0182,349.9000,4.2014
-13.7180,-2.1530,349.9000,4.1979
-13.7555,0.2823,349.9000,4.1954
-13.9189,-1.0507,349.9000,4.1996
-14.6587,3.6137,349.9000,4.2059
-14.3675,0.7519,349.9000,4.1984
-15.9959,0.6317,349.9000,4.2062
-13.1971,0.7082,349.9000,4.2007
-15.5018,-0.1210,349.9000,4.2002
-14.9965,-0.5672,349.9000,4.2050
-14.1847,-1.6176,349.9000,4.2011
-14.3377,0.1368,349.9000,4.2051
-14.0268,-1.0269,349.9000,4.2072
-15.9755,-0.6617,349.9000,4.2002
-15.3325,0.0220,349.9000,4.2044
-17.7217,3.2021,349.9000,4.1933
-13.7004,1.8315,349.9000,4.2032
-17.6322,0.2867,349.9000,4.2048
-12.4382,1.3615,349.9000,4.2056
-14.9831,1.0655,349.9000,4.2055
-15.8000,2.5339,349.9000,4.2005
-14.6560,-0.1251,349.9000,4.2033
-17.2335,-0.8156,349.9000,4.1968
-14.3318,0.0405,349.9000,4.2040
-13.0529,-0.5173,349.9000,4.2031
-14.8908,-1.0991,349.9000,4.2030
-13.4137,-0.2025,349.9000,4.2048
-13.8355,-0.5221,349.9000,4.2006
-15.4271,-0.6240,349.9000,4.2079
-14.4849,-1.6935,349.9000,4.2050
-17.2738,-1.2543,349.9000,4.1998
-11.1576,0.6969,349.9000,4.2000
-15.8595,-0.8543,349.9000,4.1975
-13.2381,-1.0795,349.9000,4.2001
-13.5746,0.6955,349.9000,4.2058
-16.6508,0.2725,349.9000,4.2031
-15.7688,-0.6126,349.9000,4.2002
-15.3135,-1.4454,349.9000,4.2070
-13.5438,-0.7688,349.9000,4.2074
-14.9157,-1.1815,349.9000,4.2031
-14.5534,1.0037,349.9000,4.1903
-14.4221,-0.6073,349.9000,4.2003
-14.4564,1.4224,349.9000,4.1918
-14.1345,0.1898,349.9000,4.2034
-12.5413,-1.2292,349.9000,4.1991
-16.1402,-0.5701,349.9000,4.2070
-14.9479,0.7718,349.9000,4.1980
-14.7604,0.2511,349.9000,4.2054
-16.3436,-4.0870,349.9000,4.1914
-14.3681,-1.0217,349.9000,4.2032
-12.2975,2.3387,349.9000,4.2029
-14.8264,-0.8782,349.9000,4.2034
-14.6578,-0.8082,349.9000,4.2020
-14.6141,-1.8650,349.9000,4.1990
-15.2362,-1.7476,349.9000,4.2033
-12.7498,-2.0232,349.9000,4.2016
-16.6330,-1.7177,349.9000,4.1941
-14.2503,-0.5486,349.9000,4.2046
-15.3562,-0.4327,349.9000,4.1904
-14.0536,1.3030,349.9000,4.2009
-15.9413,1.6264,349.9000,4.2034
-13.9793,1.8510,349.9000,4.2015
-12.3953,-1.6954,349.9000,4.2060
-15.3678,0.2799,349.9000,4.2070
-14.3290,-0.4305,349.9000,4.1939
-16.2689,0.5632,349.9000,4.2049
-14.4365,2.2592,349.9000,4.1992
-16.0304,-0.2776,349.9000,4.2031
-15.0555,0.6759,349.9000,4.2046
-13.8758,2.2330,349.9000,4.1975
-14.0250,0.1105,349.9000,4.2033
-14.2205,0.1875,349.9000,4.2033
-15.5508,-0.2025,349.9000,4.2039
-14.4252,1.0935,349.9000,4.2039
-13.3475,2.2094,349.9000,4.2010
-11.1868,-1.1958,349.9000,4.1951
-13.8123,-0.0438,349.9000,4.2041
-15.1283,-1.1300,349.9000,4.2035
-12.9973,0.5079,349.9000,4.2053
-16.1556,-3.4736,349.9000,4.2014
-14.3725,-0.2489,349.9000,4.2028
-13.6784,0.6005,349.9000,4.2013
-13.9604,0.7994,349.9000,4.1903
-14.9697,1.2584,349.9000,4.1983
-14.2216,-1.0134,349.9000,4.2070
-13.5741,1.5421,349.9000,4.2047
-14.3687,2.0002,349.9000,4.2065
-16.0668,1.5336,349.9000,4.2035
-14.7121,-0.6264,349.9000,4.2009
-14.5622,0.6505,349.9000,4.2053
-17.7180,-2.2130,349.9000,4.2024
-13.1612,0.3232,349.9000,4.2001
-12.0240,-1.5370,349.9000,4.2017
-14.2210,-1.5269,349.9000,4.1999
-13.1638,-0.7403,349.9000,4.2064
-13.7076,-1.1290,349.9000,4.1989
-14.5104,0.9900,349.9000,4.1987
-14.5209,0.3602,349.9000,4.2007
-15.1403,0.8255,349.9000,4.1980
-15.1771,1.0321,349.9000,4.2043
-17.3910,-0.6829,349.9000,4.2050
-19.6550,2.2382,349.9000,4.2052
-13.7410,1.4037,349.9000,4.2013
-13.7432,-0.4685,349.9000,4.2012
-13.8975,-0.7287,349.9000,4.2020
-15.4856,-1.0547,349.9000,4.1927
-16.2267,-1.0862,349.9000,4.1973
-15.3299,-1.5964,349.9000,4.2003
-14.5354,0.7098,349.9000,4.1987
-12.8015,-7.5683,349.9000,4.2002
-14.0564,0.3438,349.9000,4.1967
-15.3349,-0.5389,349.9000,4.1989
-14.1869,-0.3920,349.9000,4.1959
-12.4153,2.6884,349.9000,4.2008
-14.7914,0.6643,349.9000,4.2000
-14.6438,2.6476,349.9000,4.2006
-15.5296,-0.7772,349.9000,4.2042
-15.1121,0.1898,349.9000,4.2088
-12.9561,3.8186,349.9000,4.2079
-15.3587,-0.2429,349.9000,4.2037
-15.2987,-0.8129,349.9000,4.1984
-14.5421,0.0879,349.9000,4.2049
-15.8915,-1.0114,349.9000,4.2045
-14.7901,1.1749,349.9000,4.2041
-15.7921,-1.8620,349.9000,4.2000
-16.8319,0.3384,349.9000,4.1948
-15.0605,1.7032,349.9000,4.1976
-12.6826,-0.5811,349.9000,4.2075
-15.9854,0.1531,349.9000,4.2010
-13.7901,0.0673,349.9000,4.2021
-14.3209,0.2955,349.9000,4.2042
-16.6356,-0.4554,349.9000,4.2050
-12.9671,0.0418,349.9000,4.2025
-14.1092,-2.2251,349.9000,4.1991
-14.4114,0.7611,349.9000,4.2000
-12.6995,2.8794,349.9000,4.2054
-16.8432,-0.3472,349.9000,4.2062
-15.6632,0.1334,349.9000,4.2006
-11.1765,0.2452,349.9000,4.1987
-15.7322,1.3478,349.9000,4.2012
-15.0662,-1.2739,349.9000,4.1971
-16.9211,0.6340,349.9000,4.2028
-16.2911,2.3149,349.9000,4.2059
-12.3703,0.1776,349.9000,4.1951
-14.9522,-1.3380,349.9000,4.2006
-15.9543,1.0392,349.9000,4.1957
-13.6886,-1.2107,349.9000,4.2068
-15.3035,-0.5386,349.9000,4.1926
-15.0442,1.9313,349.9000,4.1998
-14.9534,0.8189,349.9000,4.1972
-16.3199,-0.8668,349.9000,4.2031
-15.3693,0.8053,349.9000,4.1871
-13.9714,-1.1724,349.9000,4.2070
-14.8072,-0.1528,349.9000,4.1993
-14.9724,0.6033,349.9000,4.1836
-16.1272,-3.5936,349.9000,4.1985
-13.5053,0.0822,349.9000,4.1998
-12.8236,1.8407,349.9000,4.1981
-15.4885,-1.9293,349.9000,4.2032
-15.3100,-0.2342,349.9000,4.2018
-14.2304,0.8384,349.9000,4.2001
-13.4713,-2.7406,349.9000,4.2053
-16.7849,-1.1310,349.9000,4.2034
-15.1796,0.1089,349.9000,4.2040
-14.3323,0.8359,349.9000,4.2024
-16.0277,0.3902,349.9000,4.2038
-14.7989,-0.9677,349.9000,4.2005
-15.4413,0.2314,349.9000,4.2061
-14.5752,0.3734,349.9000,4.1859
-15.2847,1.0170,349.9000,4.2035
-15.1457,-1.9777,349.9000,4.2029
-13.9723,2.0774,349.9000,4.2051
-15.0025,0.0234,349.9000,4.1899
-14.8872,0.0909,349.9000,4.2069
-17.0064,-1.4715,349.9000,4.2034
-17.9447,0.4719,349.9000,4.1997
-14.7408,-0.4617,349.9000,4.2041
-15.1112,-0.3649,349.9000,4.2038
-15.0700,1.7911,349.9000,4.2019
-14.9573,-0.3306,349.9000,4.1945
-14.2793,0.2565,349.9000,4.2037
-17.1419,0.4460,349.9000,4.2044
-14.7312,0.3896,349.9000,4.2020
-14.5763,1.0420,349.9000,4.2032
-14.8286,-0.9393,349.9000,4.2021
-15.5191,0.5013,349.9000,4.1952
-14.3046,0.3381,349.9000,4.2037
-14.5064,-0.1576,349.9000,4.2055
-12.2148,2.4508,349.9000,4.1869
-15.5899,-0.4350,349.9000,4.2020
-15.2674,1.4767,349.9000,4.1946
-12.7087,0.0263,349.9000,4.2005
-13.5522,0.0752,349.9000,4.2032
-14.4445,0.2680,349.9000,4.2027
-15.3610,-0.8260,349.9000,4.2065
-12.4866,-1.2603,349.9000,4.2058
-13.8154,0.0999,349.9000,4.1989
-18.1977,-0.5019,349.9000,4.1943
-13.7910,0.6665,349.9000,4.1965
-16.0443,-0.5963,349.9000,4.2035
-14.0859,-0.5553,349.9000,4.2063
-14.2579,-0.1749,349.9000,4.2063
-14.4902,-1.0056,349.9000,4.1894
-15.5964,1.1317,349.9000,4.2042
-15.2629,1.1052,349.9000,4.1911
-15.4573,2.3830,349.9000,4.1885
-13.4758,0.8052,349.9000,4.1990
-14.6715,1.2157,349.9000,4.2001
-15.6522,1.2446,349.9000,4.2045
-12.0575,0.0457,349.9000,4.2058
-14.1250,1.7461,349.9000,4.2018
-14.6092,-0.6154,349.9000,4.2040
-15.6952,-1.0101,349.9000,4.2064
-14.0527,-0.1761,349.9000,4.2013
-15.6343,1.7516,349.9000,4.1992
-14.0517,0.6952,349.9000,4.1986
-14.6910,-0.3552,349.9000,4.1972
-14.4430,0.7100,349.9000,4.2078
-13.5186,0.4508,349.9000,4.2003
-16.0359,0.1033,349.9000,4.1932
-14.9764,-2.5701,349.9000,4.2060
-14.3289,-0.5616,349.9000,4.2042
-13.1150,2.1220,349.9000,4.2023
-13.8470,-1.0021,349.9000,4.2013
-16.9671,-0.2908,349.9000,4.2055
-13.2364,-0.0691,349.9000,4.2020
-14.1982,0.8624,349.9000,4.1772
-15.7566,-0.4426,349.9000,4.2017
-15.3626,-0.6242,349.9000,4.2080
-14.0246,0.7205,349.9000,4.1837
-16.4311,0.1738,349.9000,4.2006
-17.1369,-1.2578,349.9000,4.1987
-10.7823,-3.0565,349.9000,4.2023
-15.0286,1.0865,349.9000,4.2029
-14.2710,-1.6815,349.9000,4.2032
-16.1252,-0.1253,349.9000,4.2002
-14.0367,0.2377,349.9000,4.1950
-13.3774,-1.3613,349.9000,4.1999
-11.9627,-1.4610,349.9000,4.2036
-15.6362,-1.4706,349.9000,4.2013
-17.3729,1.5635,349.9000,4.1861
-13.6665,-0.4743,349.9000,4.2052
-14.8553,-1.6675,349.9000,4.2050
-14.3512,0.6052,349.9000,4.2052
-16.6662,0.3421,349.9000,4.1993
-13.7907,-0.1626,349.9000,4.2075
-15.6089,-0.4454,349.9000,4.1988
-14.0635,-1.7139,349.9000,4.2046
-15.1612,0.5728,349.9000,4.1964
-15.2662,-0.6628,349.9000,4.2021
-14.2244,0.4023,349.9000,4.2014
-14.0984,1.9793,349.9000,4.2034
-12.7640,0.3693,349.9000,4.2009
-16.7730,1.9317,349.9000,4.2065
-15.3906,2.2166,349.9000,4.2005
-13.4496,0.9302,349.9000,4.2069
-17.0786,-0.4053,349.9000,4.2046
-14.6480,0.6462,349.9000,4.2003
-11.4627,4.4230,349.9000,4.2049
-15.8077,-0.3819,349.9000,4.2013
-14.6749,0.0854,349.9000,4.1974
-12.4228,-0.4385,349.9000,4.2070
-14.0497,-0.3484,349.9000,4.2061
-14.3402,-4.6235,349.9000,4.1989
-16.5203,-1.6942,349.9000,4.2047
-15.6430,2.9368,349.9000,4.2053
-14.3202,1.0058,349.9000,4.1987
-14.6360,-0.3060,349.9000,4.1972
-17.2950,-1.9506,349.9000,4.1978
-14.6623,0.7306,349.9000,4.2070
-15.2396,0.0953,349.9000,4.2009
-13.3789,-0.0807,349.9000,4.2067
-13.7560,-0.0426,349.9000,4.1897
-14.4484,1.1848,349.9000,4.2071
-15.0402,2.4318,349.9000,4.2066
-14.8833,-0.5029,349.9000,4.2011
-14.8677,2.5816,349.9000,4.2079
-13.7805,-2.5196,349.9000,4.2072
-14.3107,-0.1435,349.9000,4.1974
-14.1877,-3.6479,349.9000,4.2057
-16.1730,-0.6857,349.9000,4.1997
-14.2808,2.1451,349.9000,4.1938
-18.6282,0.9861,349.9000,4.2014
-14.1500,-1.0175,349.9000,4.2042
-14.4606,0.4382,349.9000,4.1989
-13.1292,0.0100,349.9000,4.2070
-15.0705,1.9018,349.9000,4.2063
-14.4353,1.1560,349.9000,4.2067
-14.4710,-1.8390,349.9000,4.1955
-15.7238,0.8788,349.9000,4.2041
-14.0094,0.6467,349.9000,4.1917
-13.9941,-0.3290,349.9000,4.2072
-14.5049,-0.9202,349.9000,4.1981
-15.4974,-1.3300,349.9000,4.2026
-15.2387,-1.7290,349.9000,4.2024
-13.7910,0.1674,349.9000,4.2040
-12.9469,0.8962,349.9000,4.2034
-14.2399,-0.7266,349.9000,4.2027
-16.1806,-0.0423,349.9000,4.2051
-14.0630,-0.0253,349.9000,4.2077
-15.4811,0.3641,349.9000,4.2019
-15.9940,-0.4149,349.9000,4.2039
-12.7677,-1.0747,349.9000,4.2035
-13.3123,0.7632,349.9000,4.2017
-12.2599,-0.4640,349.9000,4.2042
-13.7260,1.7709,349.9000,4.2032
-11.6302,-2.0809,349.9000,4.2080
-14.1310,1.1537,349.9000,4.2008
-13.6209,-1.8561,349.9000,4.2001
-16.0280,-0.9812,349.9000,4.2045
-15.2366,0.7357,349.9000,4.2039
-12.9603,0.2112,349.9000,4.2028
-17.2109,-2.0437,349.9000,4.2020
-14.9134,-0.0767,349.9000,4.1992
-16.4041,0.3399,349.9000,4.2016
-14.9328,-1.0490,349.9000,4.2053
-13.9617,0.3207,349.9000,4.2005
-12.8915,0.2455,349.9000,4.1960
-12.5642,1.4365,349.9000,4.2054
-14.6363,-1.2346,349.9000,4.2043
-14.8325,3.5115,349.9000,4.2013
-13.9248,-0.5832,349.9000,4.2043
-15.2256,0.9945,349.9000,4.2004
-13.3221,-0.4751,349.9000,4.2051
-14.9136,-0.8825,349.9000,4.2049
-16.5266,0.2641,349.9000,4.1908
-14.5334,1.4994,349.9000,4.2060
-14.5062,-0.7557,349.9000,4.1985
-14.5884,-0.1315,349.9000,4.2056
-15.0030,-0.4492,349.9000,4.1922
-13.9853,0.0851,349.9000,4.1950
-13.9268,-1.1509,349.9000,4.2044
-14.4134,-0.9397,349.9000,4.2011
-16.3373,2.1741,349.9000,4.2080
-14.9959,-1.0859,349.9000,4.2054
-15.1294,2.4287,349.9000,4.2084
-14.8654,-0.3355,349.9000,4.2019
-12.3806,1.9474,349.9000,4.1995
-14.5886,-0.7833,349.9000,4.1956
-14.2848,0.0975,349.9000,4.1971
-14.9099,2.6846,349.9000,4.2035
-15.8879,-2.7304,349.9000,4.1985
-17.0301,-1.3963,349.9000,4.1998
-16.0810,1.4854,349.9000,4.2011
-14.2913,-0.1865,349.9000,4.2053
-15.4559,-0.2111,349.9000,4.2016
-14.6826,0.6653,349.9000,4.2039
-14.0651,3.7304,349.9000,4.2043
-15.5473,-2.1227,349.9000,4.2010
-14.1238,-0.0037,349.9000,4.2026
-17.7955,0.3458,349.9000,4.2084
-13.6650,-0.7718,349.9000,4.2023
-13.6291,1.2092,349.9000,4.1938
-12.9311,0.3446,349.9000,4.2053
-13.9243,0.9034,349.9000,4.1967
-16.6041,-7.5534,349.9000,4.2002
-16.1614,-2.1694,349.9000,4.1989
-14.1774,-1.2772,349.9000,4.2021
-14.0819,0.3298,349.9000,4.2069
-12.4595,-0.3301,349.9000,4.2077
-13.5801,1.2720,349.9000,4.1999
-15.9276,0.1854,349.9000,4.2046
-15.2018,-2.8619,349.9000,4.2023
-14.1635,-1.9577,349.9000,4.2050
-14.7015,0.2045,349.9000,4.2043
-14.4666,2.1234,349.9000,4.1955
-14.9576,0.3249,349.9000,4.1960
-14.7909,0.5331,349.9000,4.2003
-14.4211,-1.2906,349.9000,4.2073
-15.0200,0.7294,349.9000,4.1991
-11.8367,-0.8851,349.9000,4.2067
-14.4330,-0.0682,349.9000,4.2032
-16.5669,-0.6670,349.9000,4.2026
-12.1350,-0.1877,349.9000,4.2010
-14.9691,0.0760,349.9000,4.2082
-14.1559,-0.9819,349.9000,4.1982
-16.6711,0.6622,349.9000,4.2033
-14.9933,-0.6315,349.9000,4.2032
-13.8351,0.6131,349.9000,4.1917
-13.1485,-0.4824,349.9000,4.1987
-15.1887,1.1576,349.9000,4.2011
-13.8413,1.2123,349.9000,4.2005
-15.6200,0.0684,349.9000,4.1974
-13.3692,0.1475,349.9000,4.2000
-12.6675,0.3588,349.9000,4.1978
-14.0326,-1.9290,349.9000,4.2002
-16.0792,2.6494,349.9000,4.2007
-13.5736,-0.1302,349.9000,4.2026
-13.1088,0.4727,349.9000,4.2036
-12.8177,-0.1758,349.9000,4.2060
-15.3577,1.6763,349.9000,4.2023
-15.8138,-1.2863,349.9000,4.1967
-16.5177,-1.3268,349.9000,4.2038
-14.3627,1.5035,349.9000,4.2050
-17.5247,0.9331,349.9000,4.2053
-15.1826,-2.5821,349.9000,4.2069
-12.9083,0.6030,349.9000,4.2079
-15.1613,0.6075,349.9000,4.1925
-14.7748,0.0622,349.9000,4.2007
-14.2390,-1.5682,349.9000,4.2084
-14.9758,0.5604,349.9000,4.2002
-14.9147,-1.0911,349.9000,4.1939
-15.8825,-0.8243,349.9000,4.2067
-13.2888,0.1872,349.9000,4.2080
-14.7430,1.5218,349.9000,4.2004
-13.1478,-1.3159,349.9000,4.2024
-14.7129,-1.1358,349.9000,4.1969
-16.3334,1.1534,349.9000,4.1953
-14.4773,-0.4648,349.9000,4.2064
-12.8158,-1.5951,349.9000,4.1962
-15.3429,-1.2983,349.9000,4.2024
-13.6263,-0.7201,349.9000,4.2053
-14.3598,0.2384,349.9000,4.2040
-13.5709,-0.2281,349.9000,4.1995
-17.0745,-2.5847,349.9000,4.2003
-17.0072,-1.4711,349.9000,4.1993
-15.2065,-0.1522,349.9000,4.2058
-15.5175,0.1964,349.9000,4.1910
-12.6335,-0.8884,349.9000,4.2058
-13.8033,-0.2355,349.9000,4.1925
-16.1834,-0.2939,349.9000,4.2045
-16.3228,2.2740,349.9000,4.1965
-16.7169,0.7332,349.9000,4.1971
-14.6548,-1.0563,349.9000,4.2046
-14.5801,-0.4423,349.9000,4.1802
-13.7604,-0.1460,349.9000,4.2080
-14.5117,1.5874,349.9000,4.2047
-15.2235,-0.2616,349.9000,4.2041
-14.3521,1.3079,349.9000,4.2043
-12.8194,0.5717,349.9000,4.1977
-15.0726,1.1954,349.9000,4.2053
-9.1326,-2.7349,349.9000,4.1959
-14.5636,0.6727,349.9000,4.2076
-15.8260,-0.2134,349.9000,4.2016
-14.6105,-0.2336,349.9000,4.2065
-13.9172,-1.1666,349.9000,4.2049
-14.1896,0.4748,349.9000,4.2058
-15.1707,1.6960,349.9000,4.2012
-14.4481,2.1765,349.9000,4.2039
-15.0645,0.2242,349.9000,4.1967
-12.7309,0.3507,349.9000,4.2068
-14.1018,-0.1829,349.9000,4.2010
-17.0168,-1.7593,349.9000,4.2043
-14.1143,0.1353,349.9000,4.2066
-13.7404,-0.7792,349.9000,4.2005
-14.2320,0.4862,349.9000,4.2034
-14.0277,0.1781,349.9000,4.1956
-14.7032,0.2321,349.9000,4.1926
-13.2113,0.5451,349.9000,4.2032
-13.7039,-0.1440,349.9000,4.2026
-15.0318,0.3235,349.9000,4.1692
-14.7197,-0.6290,349.9000,4.2051
-14.3133,1.7761,349.9000,4.1897
-14.9250,0.0388,349.9000,4.2008
-12.5689,-0.9747,349.9000,4.1996
-15.9583,0.8455,349.9000,4.1991
-15.7148,-0.0386,349.9000,4.1962
-15.3621,2.3067,349.9000,4.2050
-14.2939,-0.4374,349.9000,4.2057
-14.5149,-0.6604,349.9000,4.2065
-13.7961,-0.3312,349.9000,4.2064
-14.3814,-0.5723,349.9000,4.1913
-17.4141,0.7941,349.9000,4.2075
-15.0548,-0.1540,349.9000,4.2046
-13.7289,-1.0194,349.9000,4.2050
-14.5388,-1.4072,349.9000,4.2068
-13.6855,-1.2111,349.9000,4.1921
-14.3767,-1.9004,349.9000,4.2046
-15.2811,1.4293,349.9000,4.2035
-15.6428,-0.2277,349.9000,4.2076
-12.2288,-0.6567,349.9000,4.1992
-14.6016,1.1197,349.9000,4.2015
-16.1966,-0.5631,349.9000,4.2043
-15.2487,-2.1733,349.9000,4.2049
-13.9721,2.0182,349.9000,4.1967
-10.4411,1.2667,349.9000,4.2010
-13.1869,2.2910,349.9000,4.2062
-12.3168,1.8649,349.9000,4.2052
-14.1763,-1.2069,349.9000,4.2009
-14.2650,-0.7456,349.9000,4.2055
-15.2008,0.2937,349.9000,4.2076
-15.4038,0.4029,349.9000,4.2000
-13.4761,1.6934,349.9000,4.1996
-14.8371,0.2272,349.9000,4.2048
-16.1058,-0.2560,349.9000,4.1992
-14.4759,3.1143,349.9000,4.1967
-14.0305,-0.7473,349.9000,4.1909
-15.7197,1.9042,349.9000,4.2045
-15.9995,1.5911,349.9000,4.2077
-14.6890,-0.0550,349.9000,4.1989
-13.0200,0.6363,349.9000,4.2057
-13.3903,-0.3663,349.9000,4.2047
-16.8915,-0.0560,349.9000,4.1927
-14.4727,-0.5986,349.9000,4.1695
-14.7761,-0.8312,349.9000,4.2013
-13.0451,-1.1526,349.9000,4.1932
-13.6011,0.3884,349.9000,4.2035
-15.0053,1.6470,349.9000,4.2059
-15.6681,-0.6567,349.9000,4.2058
-14.5198,4.4599,349.9000,4.2075
-14.9440,1.2137,349.9000,4.2041
-15.7656,2.1004,349.9000,4.2031
-13.7121,-1.5971,349.9000,4.2017
-11.2446,-0.0797,349.9000,4.2016
-12.1771,-0.8111,349.9000,4.1978
-16.0430,1.0109,349.9000,4.1935
-16.3998,1.4521,349.9000,4.2005
-13.8469,-0.0397,349.9000,4.1945
-14.0724,1.0695,349.9000,4.1994
-13.8876,-2.7181,349.9000,4.2008
-16.1625,1.6006,349.9000,4.1883
-14.0774,-0.3751,349.9000,4.2021
-17.4075,-2.9658,349.9000,4.1939
-15.5824,-0.6577,349.9000,4.2052
-15.7571,-1.1209,349.9000,4.2012
-14.2558,1.2577,349.9000,4.2047
-10.6291,0.2671,349.9000,4.2056
-11.9612,-0.6380,349.9000,4.2021
-14.8339,0.5093,349.9000,4.2061
-13.4745,0.4939,349.9000,4.2050
-14.6572,0.0908,349.9000,4.2068
-15.1694,-0.6867,349.9000,4.1925
-15.1834,-0.2044,349.9000,4.2034
-15.4808,-0.0829,349.9000,4.2040
-15.4501,-0.2441,349.9000,4.2053
-14.0148,-0.0191,349.9000,4.2013
-14.4538,-3.1613,349.9000,4.2052
-16.4514,-0.0662,349.9000,4.1913
-13.7468,2.4434,349.9000,4.2017
-13.5550,0.4483,349.9000,4.1983
-16.1368,-0.4209,349.9000,4.2081
-15.6006,1.2470,349.9000,4.2052
-13.6813,-0.5738,349.9000,4.2065
-15.1348,0.2405,349.9000,4.1949
-14.1487,0.0588,349.9000,4.2032
-14.2042,0.7293,349.9000,4.2051
-16.7482,-1.3494,349.9000,4.1979
-16.1576,0.7898,349.9000,4.2050
-16.8501,-1.8586,349.9000,4.2070
-14.2848,0.6362,349.9000,4.2050
-13.8879,-1.0636,349.9000,4.2023
-15.3230,0.9588,349.9000,4.2071
-17.7405,0.7651,349.9000,4.2055
-16.8318,-2.8037,349.9000,4.1908
-15.0087,0.5291,349.9000,4.2025
-15.1936,-1.3031,349.9000,4.2042
-16.1296,-2.6105,349.9000,4.2000
-14.0181,0.6063,349.9000,4.2045
-15.5746,-1.2479,349.9000,4.2021
-14.4380,0.5328,349.9000,4.2047
-15.8272,1.4472,349.9000,4.1904
-11.8850,-3.9246,349.9000,4.2011
-15.6034,-0.4491,349.9000,4.2017
-13.9602,0.8924,349.9000,4.2071
-14.0159,-0.4998,349.9000,4.2070
-15.8039,0.7208,349.9000,4.1959
-13.8573,0.1011,349.9000,4.1876
-15.0236,-0.0389,349.9000,4.2012
-15.3524,-0.9024,349.9000,4.2007
-15.5568,-1.5069,349.9000,4.2065
-14.8309,0.1794,349.9000,4.1919
-13.3356,0.4061,349.9000,4.1993
-14.2637,-1.4175,349.9000,4.2038
-14.7550,-1.2487,349.9000,4.1926
-14.5503,0.1276,349.9000,4.2034
-12.7760,-1.6355,349.9000,4.2069
-15.4556,-0.0064,349.9000,4.2038
-13.9154,1.9536,349.9000,4.2058
-14.3755,0.8177,349.9000,4.2023
-15.2703,0.0171,349.9000,4.2060
-15.7001,-1.2930,349.9000,4.2044
-15.2742,1.0897,349.9000,4.2056
-14.4656,0.4673,349.9000,4.2008
-17.3682,0.3234,349.9000,4.1986
-14.3694,-0.6942,349.9000,4.2064
-15.8953,0.5437,349.9000,4.2041
-15.9352,0.4532,349.9000,4.2037
-12.7267,-0.1962,349.9000,4.1981
-13.6577,-1.2156,349.9000,4.2008
-15.1281,0.3407,349.9000,4.2056
-14.7478,-0.9766,349.9000,4.2041
-14.6329,0.6665,349.9000,4.2027
-14.5237,0.7624,349.9000,4.1912
-14.5935,-1.4538,349.9000,4.1981
-15.8844,0.8699,349.9000,4.2049
-16.0693,-1.8675,349.9000,4.1981
-14.8229,-1.3969,349.9000,4.1992
-13.6743,-0.4050,349.9000,4.2083
-16.6172,1.1124,349.9000,4.2021
-14.2386,0.4251,349.9000,4.2067
